Wavelength,Intensity
7.680000000000000000e+02,1.314700107246774330e+01
7.700000000000000000e+02,1.259719614914605401e+01
7.720000000000000000e+02,1.236503811080982729e+01
7.740000000000000000e+02,1.285115822814346487e+01
7.760000000000000000e+02,1.305945435029277490e+01
7.780000000000000000e+02,1.261350078013116160e+01
7.800000000000000000e+02,1.242090978830680292e+01
7.820000000000000000e+02,1.222377077915888499e+01
7.840000000000000000e+02,1.201367611328150709e+01
7.860000000000000000e+02,1.237161741900669476e+01
7.880000000000000000e+02,1.208610716831921295e+01
7.900000000000000000e+02,1.227373067092814729e+01
7.920000000000000000e+02,1.203740436272527603e+01
7.940000000000000000e+02,1.200598348815411143e+01
7.960000000000000000e+02,1.238599592331406285e+01
7.980000000000000000e+02,1.185794269393929135e+01
8.000000000000000000e+02,1.179880590468116353e+01
